Name,City,State,Phone,Email
BE WISE RANCH,ESCONDIDO,CA.,21200CP4N,bewiseranchcsa@gmail.com,760-746-6006,760-746-6011
BEACH FRUIT,VERO BEACH,FL.,21200UR48,fruitb@bellsouth.net,772-589-1899,772-589-7531
BEACH STREET FARMS,WATSONVILLE,CA.,21200734W,fritz@beachstreet.com,831-763-4401,831-763-7118
BEACHSIDE PRODUCE,GUADALUPE,CA.,21200LDKM,info@beachsideproduce.com,805-249-5525,805-343-6617
BEAR BERRY IMPORTS,LA JOLLA,CA.,21200SJKJ,info@bearberryimports.com,858-202-1754,858-678-0212
BEAUVAIS LTEE,LEMOYNE,QUEBEC,21200UXM7,beauvaisga@videotron.ca,514-871-0226,450-672-6869
BEAVER STREET FISHERIES,JACKSONVILLE,FL.,21200IK5W,N/A,904-354-8533,904-633-7297
BEBO DISTRIBUTING CO.,PHARR,TX.,21200AYLQ,bebodist@aol.com,956-702-4415,956-702-7746
BECKHAM COUNTY PEANUT,SAYRE,OK.,21200TPJ3,N/A,580-928-2983,580-928-3432
BEE SWEET CITRUS,INC.,FOWLER,21200CZCW,jim@beesweetcitrus.com,559-834-5345,559-834-1434
BEEFY PRODUCE,DELRAY BEACH,FL.,212000E3B,beefyproduce@bellsouth.net,561-495-0955,561-495-1179
BEKAH'S BEST PRODUCE,FORT PIERCE,FL.,21200UUJK,N/A,772-971-4011,772-595-6375
BEL-AIRE FOODS,INC.,PITTSBURGH,21200IIXA,N/A,412-364-7277,412-364-7317
BELK FARMS,COACHELLA,CA.,21200D10L,N/A,760-399-5951,760-399-1223
BELL FARMS INC.,GERVAIS,OR.,212004JKD,N/A,503-390-1425,503-390-1956
BELL'S MELONS,LONE TREE,IO.,21200K6ZX,tbel@aol.com,319-725-6631,319-725-6060
BELLEHARVEST SALES,BELDING,MI.,21200ARDI,bellehar@iserv.net,616-794-0320,616-794-3961
BELLUE MARKETING CO.,BAKERSFIELD,CA.,21200FSNI,pkb1@igalaxy.net,661-325-4700,661-328-5515
BELMONT PRODUCE SALES,PALM DESERT,CA.,21200R3EW,gary@belmontproduce.com,559-637-1980,559-637-1799
BENATOVICH PRODUCE,BOCO RATON,FL,21200XP7U,tbenatovich@aldelphia.net,561-361-4102,561-361-3905
BENBEN,MIKE,INC.,21200UDWK,josh@benben1.com,903-866-3105,903-866-2214
BENBEN,MIKE,INC.. STIRTEVANT,21200UDWK,benben@expc.com,262-886-3363,262-886-4372
BEN-BUD GROWERS,COCONUT CREEK,FL.,212003EU4,sales@ben-bud.com,954-574-4000,954-574-4001
BENCH MARK POTATO,REXBURG,ID.,21200BC1T,potato@ida.net,208-356-7321,208-356-9217
BENGARD MARKETING,INC.,KELSEYVILLE,21200SFF2,broc@bengard.us,310-605-5105,310-605-5240
BENGARD RANCH,INC.,SALINAS,21200SHXK,brucef@bengardranch.com,831-433-0997,831-422-7782
BENNY'S FARM FRESH,CHICAGO,IL.,21200F3SY,ron@bennysfarm.com,312-666-2939,312-666-2949
BETANCOURT & COMPANY,EDINBURG,TX.,21200MWN8,N/A,956-287-2420,956-287-8886
BERG. DAVID H.,& CO.,INDIO,21200RYBY,N/A,760-398-7900,760-398-7910
BERNARDI & ASSOC.,NOGALES,AZ.,21200JE3A,jbernardi@bernardi-associates.com,520-281-4011,520-281-2090
BERRY,CHIP,PRODUCE,21200610000,chip@chipberryproduce.com,903-894-9110,903-894-8210
BEST BUY PRODUCE,LOS ANGELES,CA.,21200B3WL,bproduce@aol.com,323-262-8888,323-268-1155
BEST FLORIDA PRODUCE,FLORIDA CITY,FL,21200N7LT,N/A,786-243-2228,786-243-2656
BEST FOODS SERVICE,SUMMIT,IL.,21200YEGD,bestfoodspeter@hotmail.com,773-526-5118,773-788-9447
BEST ORIENTAL PRODUCE,VERNON,CA.,21200726L,ben@bestorientalproduce.com,323-923-1660,323-923-1666
BEST,R,PRODUCE,21200PL5V,denisemcgoey@best.com,718-617-8300,718-292-3188
BEST WEST TRADING,SALINAS,CA.,21200DD3C,johnbwt@aol.com,831-759-0151,831-759-0156
BESTWAY TRANSPORT,PLYMOUTH,OH.,21200H`7U,N/A,419-687-2000,419-687-2004
BETTER PRODUCE,SANTA MARIA,CA.,212001SZ0,sal@better-produce.com,805-739-0795,805-739-0485
BEZANSON & CHASE,AYLESFORD,NOVA SCOTA,212007PAL,blake@cranberry.ca,902-847-9546,902-847-9556
BHANDAL BROS,TRUCKING,WATSONVILLE,21200ZU2D,manny@bhandalbrotherstrucking.com,831-728-2691,831-763-3953
BIANCHI & SONS PACKING,MERCED,CA.,21200HUD4,bianchico@aol.com,209-722-8134,209-722-4013
BIDART BROTHERS,BAKERSFIELD,CA.,21200VVPR,gbhami@yahoo.com,661-393-5000,661-393-5400
BIFULCO'S FOUR SEASON,PITTSGROVE,NJ,21200MBIN,N/A,856-696-2288,856-696-5445
BIG BOY PRODUCE,MC ALLEN,TX,21200FE5Q,daniela@bigboyag.com,956-618-3933,956-618-3903
BIG BUCK BEAN COMPANY,AMERICUS,GA.,21200GR2F,N/A,229-924-4744,866-924-5556
BIG CHUY DISTRIBUTORS,NOGALES,AZ.,21200JAVK,ChrisC@Customproducesales.com,520-281-4090,520-281-4835
BIG E PRODUCE,INC. LOMPOC,CA.,21200GWCB,N/A,805-735-9194,805-735-4469
BIG MOUNTAIN ORGANICS,KALISPELL,MT,21200EBVN,johnp@montanasky.net,406-758-4900,406-758-4904
BILLINGSLEY PRODUCE,BAKERSFIELD. CA.,,21200SPJ4,virginia@billingsleyproduce.com,661-321-0793,661-321-0798
BIONATUR INVERNADEROS,JOCOTITLAN,MX.,21200Y43B,gilberto.perezalonso@bionatur.com,527121231547,527121232081
BIONOVA PRODUCE,NOGALES,AZ.,21200YSKU,tdaggett@masterstouch.com,520-281-1586,520-761-3311
BIRDSONG PEANUT CO.,BROWNSFIELD,TX.,212006PYW,jgarrett@birdsong-peanuts.com,806-637-7200,806-637-1050
BJ'S WHOLESALE CLUB,NATICK,MA.,21200XZHF,N/A,508-561-7400,508-651-6178
BJORNEBY POTATO CO.,MINTO,ND,21200KMA3,chrisbjorneby@lonewolffarms.com,701-248-3482,701-248-3508
BJ BROTHERS PRODUCE,LLC.,NOGALES,N/A,Rene@bjbropro.com,N/A,N/A
BLACK DOG FARMS,HOLTVILLE,CA,21200BBT7,N/A,760-356-2951,760-356-2160
BLAND FARMS,LLC,GLENVILLE,21200IUUC,michaelh@blandfarms.com,912-654-1426,912-654-1330
BLAZER WILKINSON LP,SPRECKELS,CA.,21200GJVO,jack@blazerwilkinson.com,831-455-3700,831-455-3705
BLOXOM,F.C.,CO.,212008UVH,robertb@fcbloxom.com,206-646-1000,206-382-1315
BLUE BANNER FRUIT EXCHANGE,RIVERSIDE,CA.,21200SBAX,N/A,951-686-3460,951-686-6209
BLUE BIRD,INC. PESHASTIN,WA.,21200YDYF,N/A,509-548-1700,509-548-0288
BLUE CREEK PRODUCE,ST. CHARLES,IL.,21200QV5X,rogerbluecreek@sbcglobal.net,630-513-3075,630-513-6614
BLUE CROWN DISTRIBUTORS,VISALIA,CA.,21200EG63,N/A,559-741-2090,559-625-0476
BLUE MOUNTAIN GROWERS,MILTON-FREEWATER,OR.,21200NXG8,bluemtn@bmi.net,541-938-3391,541-938-5304
BLUE SKY FARMS,PLATTEVILLE,CO.,212000WDK,N/A,970-785-6586,970-785-6586
BLUE STAR GROWERS,CASHMERE,WA.,21200E4WW,bluestar@crcwnet.com,509-782-2922,509-782-3646
BOARDMAN FOODS,INC.,BOARDMAN,21200PCA8,thomasflaherty@comcast.net,541-481-3000,801-881-8999
BOGGIATTO PRODUCE,SALINAS,CA.,212003EZ6,produce@boggiatto.com,831-424-4864,831-424-8955
BOICE,RICHIE,TOMATO,21200JMKK,rbtomato@bellsouth.net,954-757-8333,954-757-8662
BOISE RIVER PACK,,,N/A,brpi@aol.com,208-454-8924,N/A
BOLTHOUSE. WM.,FARMS,BAKERSFIELD,21200WXW4,dthurston@bolthouse.com,661-366-7205,661-366-2834
BOMAN PACKING,ORANGE COVE,CA.,212004TL5,jhernandez559@sbcglobal.net,559-626-5057,559-626-5059
BONANZA2001/DBA FIVE BROS.PHARR,TX.,,21200JWRD,artsalsp@aol.com,956-781-8700,956-781-9553
BONIPAK PRODUCE,SANTA MARIA,CA.,21200W7T3,brentp@bonipak.com,805-925-2585,805-922-7982
BOOTH RANCHES,LLC.,ORANGE COVE,21200GM4H,thays@boothranchesllc.com,559-626-7653,559-626-4246
BORDERS MELON COMPANY,EDINBURG,TX.,21200JLSB,trese@bordersmelons.com,956-383-0712,956-383-1413
BORG PRODUCE SALES,LOS ANGELES,CA.,21200LYLB,ap@borgproduce.com; ap@pacifictrellisfruit.com,213-688-9388,213-688-9381
BORIS,I.,COMPANY,21200UJVC,produce7@bellsouth.net,954-545-0309,954-545-0302
BORTON & SONS,INC.,YAKIMA,21200S6JY,frank@bortonfruit.com,509-966-3996,509-966-5131
BORTON MARKETING CO. INC.,BAKERSFIELD,CA,21200Y0LP,john@bortonfruit.com,661-325-5728,661-322-8750
BORZYNSKI BROS. DISTRIBUTING,FRANKSVILLE,WI,21200JT77,randallb@borzynskifarms.com,800-248-0420,262-886-2111
BOSKOVICH FARMS,INC,DELANO,N/A,Dbeyer@boskovichfarms.com,N/A,N/A
BOSKOVICH FARMS,INC,OXNARD,21200610G,bdonovan@boskovichfarms.com,805-487-7799,805-487-5189
BOTSFORD & GOODFELLOW INC,CLACKAMAS,OR.,21200WM1G,chuck@botsfordgoodfellow.com,503-653-0889,503-653-0243
BOUNTY FRESH,LLC,MIAMI,21200QA0X,raulr@bountyfresh.com,305-592-6969,305-436-8969
BOZZUTO'S INC,CHESHIRE,CT.,21200TF2T,rlevine@bozzutos.com,203-2272-3511,203-250-2958
BRADFORD AND DISTRICT,BRADFORD,ON.,21200U18E,luc@bradfordproduce.com,905-775-9633,905-775-9636
BRADY FARMS,INC.,WEST OLIVE,21200ZZ7X,N/A,616-842-3916,616-842-8357
BRAMEL TRUCKING COMPANY,HOUSTON,TX.,21200H1KX,N/A,713-928-2222,713-928-8128
BRANCH,HUGH H.,INC.,21200HNHF,sales@hughbranch.com,561-996-6500,561-996-6439
BRAND,ALCANTAR & BROWN,EL PASO,21200XYPY,chaga@babinc.com,915-858-1022,915-859-3521
BRANDT FARMS,INC.,REEDLEY,21200YUQF,sales@treeripe.com,559-638-6961,559-638-6964
BRANDT PRODUCE,INC.,EDINBURG,21200QIW1,blake@brandtproduce.com,956-994-1074,956-994-1080
BRANDT,E.W. & SONS,PARKER,2120028H8,allensales@ewbrandt.com,509-877-3193,509-877-2544
BREA PRODUCE CO.,NOGALES,AZ.,212000T0B,breainc@hotmail.com,520-281-7400,520-281-7402
BREAM ORCHARDS,LLC,ORRTANA,21200WSKI,jack@breamorchards.com,717-334-4591,717-334-2926
BRIDGE INT'L. MKTING,BAYONNE,NJ,212008XM0,christinay@bridge-im.com,201-436-8897,201-436-8879
BROCK FARMS,INC. PLANT CITY,FL.,21200EAE6,N/A,813-752-6599,813-752-7420
BROOKS TROPICALS,INC.,HOMESTEAD,21200PUJF,susanu@brookstropicals.com,305-247-3544,305-246-5827
BROTHERS PRODUCE,FRIENDSWOOD,TX.,21200ABCL,clogan@brothersproduce.com,214-428-6666,214-428-6670
BROWN & LOE,INC.,OVERLAND PARK,21200L3KH,trucklots@aol.com,913-754-3603,913-754-3607
BROWN,JACK,PRODUCE,212000XGF,info@jackbrownproduce.com,616-887-9568,616-887-9765
BROWN,MORRIS & SONS,TORONTO,21200CTKK,mbs@morris-brown.com,416-259-7619,416-259-7082
BROWNIE BROKERAGE,RIO RICO,AZ.,212000ZXZ,browniebrokerage@yahoo.com,520-761-8000,520-761-8500
BROWNING & SONS,INC.,MADISON,2120018S4,N/A,850-973-6896,850-973-3531
BUD'S PROD/PREMIER PROD.,ELIZABETHTOWN,KY,21200L1PC,sales@budsproduce.com,270-765-4452,270-769-1680
BUD'S SALADS,INC.,DALLAS,212003MCE,nancy@buds-salads.com,214-428-0341,214-428-1262
BUJULIAN BROS.,INC.,KINGSBURG,212003CJR,mikebujulian@bujulianbros.com,559-897-3482,559-897-4050
BURBRIDGE PRODUCE,HOBE SOUND,FL.,21200XCHI,michael@burbridgeproduce.com,772-283-2065,772-283-7616
BURNAND & CO.,NOGALES,AZ.,21200S8GY,luis.parra@burnandco.com,520-281-0211,520-281-0083
BUSHMAN POTATO SALES,GALLOWAY,WI.,21200LRIS,grandepatata@yahoo.com,800-833-0329,714-454-6506
BUSHWICK COMMISSION,FARMINGDALE,NY,21200RWK6,jack@bushwickpotato.com,516-249-6030,526-249-6047
BUURMA FARMS,INC.,WILLARD,21200N7VS,info@buurmafarms.com,419-935-6411,419-935-1918
BYBEE PRODUCE,LLC.,PROSSER,21200QQEU,sales@bybeeproduce.com,509-788-8000,509-788-8004
BYRD FOODS,INC.,PARKSLEY,21200TWJL,tlee@byrdfoodsinc.com,757-665-5194,757-665-6425
C & B FARMS,INC.,CLEWISTON,21200HTYH,todd.scarpaci@gmail.com,863-983-8269,863-983-8030
C & C PRODUCE,INC.,KANSAS,21200REMV,johnc@ccproduce.net,816-241-4425,816-241-7122
C & D FRUIT & VEG.,BRADENTON,FL.,21200VSXD,tomob@c-dfruit.com,800-899-9175,941-747-8895
C & D PRODUCE SALES,BEN WHEELER,TX.,21200E2D8,ske111@aol.com,903-833-1797,903-833-5030
C & E FARMS,MCALLEN,TX.,21200AYNH,bigboyproduce2@earthlink.net,956-687-3448,956-682-7742
C & M PRODUCE,LTD.,GRAND LEDGE,21200BZZ1,cmproduceltd@aol.com,517-627-8457,517-627-4893
C & R FARMS,PALISADE,CO.,21200QMB1,donovantalbott@candrfarms.com,970-464-7544,970-464-7645
C & R FRESH,LLC.,NOGALES,21200533V,rick@crfresh.com,520-281-4955,520-281-4965
C & S WHOLESALE PROD. HATFIELD,MA.,,21200KD2L,agrimaldi@cswg.com,413-247-9263,413-247-3427
C B DISTRIBUTING LLC,NOGALES,AZ.,21200FBNP,cbdistributing@qwest.net,520-761-1943,520-377-9085
C F FRESH/ROOTABAGA ETRPRSES,SEDRO WOOLLEY,WA.,21200NFWV,Matt Roberts; mattr@cffresh.com,360-855-0566,360-855-2430
C LANE CO.,LLC,BIRMINGHAM,21200FNYT,clane@clanellc.com,205-380-5580,205-380-5586
C LANE WEST,GILROY,CA.,21200VEI1,jay@clanewest.com,408-848-3605,408-848-5797
C.A.L. PRODUCE SALES,FRESNO,CA.,21200MU2T,greg@calproducesales.com,559-646-3555,559-646-9285
CMC PRODUCE,INC.,NEW SUFFOLK,21200FPLF,nick@cmcproduce.com,631-298-1059,631-298-7008
CABBAGE,INC.,WESTLAKE,21200YD8K,jmccaffrey@cabbageinc.com,440-899-9171,440-899-3261
CABELLO PRODUCE CO.,HIDALGO,TX.,21200ZVNH,cabellopr@aol.com,956-843-9545,956-843-2024
CACTUS MELON DISTRIBUTING,NOGALES,AZ.,21200Y20H,cactusmelon@mchsi.com,520-281-9294,520-281-1060
CAL CITRUS PACKING,LINDSAY,CA.,21200H4WC,calcit@calcitruspacking.com,559-562-3600,559-562-0980
CAL FLAVOR,INC.,ESCONDIDO,21200XUDJ,calpacgrow@sbcglobal.net,213-488-8000,213-896-4323
CAL FRESCO,LLC,BUENO PARK,21200KK4H,fernandov@calfresco.com,714-690-7700,714-690-7719
CAL PACIFIC GROWER,LOS ANGELES,CA.,21200ATEH,calpacgrow@sbcglobal.net,213-488-8000,213-896-4323
CAL SALES MARKETING,VISALIA,CA.,21200YMPK,ross@calsales.com,559-741-7030,559-741-7035
CAL VEG FARM,OXNARD,CA,N/A,alan.calvegfarm@gmail.com; Ozzy.calvegfarm@gmail.com,N/A,N/A
CALAFIA GROWERS,INC.,SAN CLEMENTE,212001JYA,chris@calafiagrowers.com,949-361-0136,949-361-0246
CALANDRI/SONRISE FARMS,PALMDALE,CA.,21200KHPT,antelopedistributing@yahoo.com,951-734-8333,951-734-5333
CALAVO GROWERS,INC.,SANTA ANA,21200FLZK,mikea@calavo.com,949-223-1111,949-223-1112
CAL-CEL MARKETING,OXNARD,CA.,212001T4W,mark@calcel.com,805-487-5525,805-487-0711
CALIFORNIA CITRUS,SPRINGVILLE,CA.,21200KAD5,mike@califcitrusspecialties.com,559-539-3482,559-539-3486
CALIFORNIA GIANT,INC,WATSONVILLE,21200JEYW,nchappell@calgiant.com,831-728-1773,831-728-0613
CALIFORNIA INSTITUTE FOR MEN & WOMEN,CHINO,CA.,21200PN4B,N/A,909-597-1771,N/A
CALIFORNIA SEAFOOD & PRODUCE,BERKELEY,CA.,21200AVBV,sales@produceweb.com,510-848-8808,510-588-4545
CALIFORNIA SWEET POTATOS,LIVINGSTON,CA.,21200YL7I,calsweetpotatos@yahoo.com,209-394-7935,209-394-8433
CALIFORNIA TREE RIPE,FRESNO,CA.,2120050PC,marknakata@caltreeripe.com,559-497-1020,559-497-1023
CALIFORNIA VINEYARDS,LLC.,VISALIA,21200NG4T,shane@calvineyards.com,559-592-6400,559-638-2929
CALIFORNIA YOUTH AUTHORITY (DJJ),,,21200TD4I,N/A,916-262-1470,916-262-1767
CALIXTRO DISTRIBUTING,RIO RICO,AZ.,21200BKMR,Richard@calixtro.net,520-281-3432,520-281-3238
CAL-MEX SALES CO.,SAN DIEGO,CA.,21200Z51U,N/A,619-671-0500,619-671-0639
CAL-ORE PRODUCE,INC,TULELAKE,21200D8E0,joe@caloreproduce.com,530-667-2264,530-667-5030
CAL-SUN PRODUCE,OXNARD,CA.,21200DLYQ,richardmeck@calsunproduce.com,805-985-2262,805-486-5022
CAL-TEX PRODUCE,DALLAS,TX.,21200ECT8,caltexproduce@yahoo.com,214-747-2272,214-761-0004
CAL-WEST PACKING CO.,INC.,,21200B007,ARCRJR@calwestpacking.com,559-646-3555,559-646-9285
CAMARILLO BERRY FARMS,SPRECKELS,CA.,21200C0QG,john@blazerwilkinson.com,831-455-3700,831-455-3705
CAMBRIDGE FARMS,INC.,AVON,21200RYJR,ken@cambridgefarms.com,508-583-2277,508-583-2636
CAMP,D.M. & SONS,BAKERSFIELD,21200NVG6,dfrancis@dmcampandsons.com,661-391-4710,661-393-6744
CAMPO BLANCO FARMS,HOUSTON,TX.,212002A7X,sales@campo-blanco.com,713-856-8515,832-615-3401
CAMS,INC.,SHERRINGTON,21200WCNY,contact@cams.qc.ca,450-454-4621,450-454-6511
CANADA GARLIC/CANADIAN,MISSISSAUGA,TORONTO,212007L0U,john@garliccanada.com,905-362-1888,905-362-1889
CANADAWIDE FRUIT,MONTREAL,QB,21200WGUX,info@canadawidefruits.com,514-382-3232,514-382-3346
CANON POTATO CO.,CENTER CO.,,21200RDCY,canonpotato@centurytel.net,719-754-3445,719-754-2227
CAP-AL INTERNATIONAL,HARLINGEN,TX.,2120017U0,rrcavazos@aol.com,956-423-9990,956-423-9992
CAPITAL CITY FRUIT CO.,INC.,DES MOINES,21200K4ES,N/A,515-981-5111,515-981-4564
CAPITAL PRODUCE DIST.,IRMO,SC,21200HIPH,sales@capitalproduce.com,803-227-2990,803-227-2997
CAPURRO MARKETING,MOSS LANDING,CA.,212001RFH,info@capurromkt.com,831-728-1767,831-728-4807
CARB/AMERICAS,INC,POMPANO BEACH,212007LJW,jl.friedman@carbamericas.com,954-786-0000,954-786-0775
CARBONELLA & DESARBO INC.,NEW HAVEN,CT.,21200KRB6,joe@carbonella.com,203-624-5127,203-787-5127
CARGIL FARMS PROD.,UVALDE,TX.,21200JAJC,stevec@cargilfarmsproduce.com,830-278-5616,830-278-4935
CARGO TRANSPORTATION,TARARAC,FL.,21200IQLE,N/A,954-718-5757,954-718-5796
CARIBBEAN FRUIT CONNECTION,MIAMI,FL.,21200AA71,larry@rootsandfruits.com,305-592-3400,305-592-4422
CARLSBAD PRODUCE,ESCONDIDO,CA.,21200TQ4Y,tim.carlsbad@mindspring.com,760-739-8650,760-739-8662
CAROLINA BLUEBERRY,GARLAND,FL.,21200HEN1,dennis@carolinablueberry.com,910-588-4220,910-588-4297
CAROLINA VEG.,INC.,COLUMBIA,21200PHA4,pamcarolinaveg@bellsouth.net,803-765-2902,803-765-9663
CARTER THOMAS,LLC,UKIAH,21200GH76,sales@bartlettpear.com,530-757-7327,530-757-9735
CARZALIA VALLEY PROD.,COLUMBUS,NM.,21200TXJ8,bill@carzaliavalley.com,505-531-2219,505-531-2215
CASTELLINI COMPANY,NEWPORT,KY,212007VHL,info@castellinicompany.com,859-442-4600,859-442-4666
CASTLE ROCK VINYARDS,DELANO,CA.,21200KRPN,algood@castlerockvineyards.com,661-721-8717,661-721-0419
CASTON,TROY,FARMS,21200TIQD,N/A,760-348-7652,760-348-7275
CATANIA,M.L.,CO.,212000YEK,paul@cataniaworldwide.com,416-236-9394,416-236-3392
CATCO PRODUCE SALES,INC.,MCALLEN,21200VPBX,frank@catcotx.com,956-630-2831,956-630-0815
CATHCO.,INC.,CANASTOTA,21200QPQB,jumboyellow@aol.com,315-697-9686,315-697-8107
CAVALLARO,A.J. & SON,GOSHEN,212003H52,ajcav_@warwick.net,845-651-7454,845-651-7499
CAYUGA PRODUCE,INC.,KING FERRY,212005BG6,jdt1@localnet.com,315-364-8735,315-364-5257
C-BRAND TROPICALS,MIAMI,FL.,21200MSD3,mikev@tropiquality.com,305-258-1444,305-258-0201
CDS DISTRIBUTING,SAN FRANCISCO,CA.,21200RTPS,craig@cdsdist.com,415-864-8588,415-864-0380
CECELIA PACKING,ORANGE GROVE,CA.,21200L2T1,rjacobson@ceceliapack.com,559-626-5000,559-626-7411
CEE-BEE PRODUCE,BELLE GLADE,FL.,21200XR5Z,ceebeepr@bellsouth.net,561-996-5223,561-996-3093
CENTRAL AMERICAN PROD.,POMPANO BEACH,FL.,212000EPE,N/A,954-943-2303,954-943-2067
CENTRAL CALIFORNIA TOMATO GROWERS COOP,INC.,,21200RQC2,mccfarms@yahoo.com,209-722-8086,209-383-2084
CENTRAL KENTUCKY GROWERS,GEORGETOWN,KY.,212004D0F,fryman6996@msn.com,502-862-0002,502-863-0676
CENTRAL MARKETING,DELAWARE,OH.,21200R54Z,rick.dinovo@centralmarketing.com,740-363-1126,740-363-3478
CENTRAL PRODUCE DISTRIBUTORS,PAYETTE,ID,212002SSW,rburzota@centralproduce.net; dphillips@centralproduce.net,208-642-9035,208-642-4546
CENTRAL REFRIGERATED SER.,SALT LAKE CITY,UT.,21200MPT5,tork_fulton@centralref.com,801-924-7000,801924-7118
CENTRAL VALLEY MARKET,SANTA MARIA,CA.,212005RQ4,mrszez@yahoo.com,805-922-7304,805-922-7371
CENTRAL WEST PRODUCE,SANTA MARIA,CA.,21200218A,cwp@cwproduce.com,805-925-2481,805-928-8269
CENTRE MARAICHER,ST. CLOTILDEDECHATEA,CN.,21200EFLP,daniel@cmeguinois.com,450-826-3207,450-826-0366
CENTURY FARMS INT'L.,MIAMI,FL.,21200DGW4,cenfarms@bellsouth.net,305-436-7971,305-436-7968
CERTIFIED PACK,RIO RICO,AZ.,21200M4P0,gr8produce@theriver.com,520-761-3322,520-281-0910
C H DISTRIBUTING,LLC.,NOGALES,21200CNVD,askch@chproduce.com,520-377-2266,520-377-2248
CHAMBERLAIN DISTING.,NOGALES,AZ,2120076KA,Sales@ChamberlainDistributing.com,520-281-1234,520-281-0805
CHAMP PRODUCE INC.,WATSONVILLE,CA.,21200BZ52,lupe@champporduce.com,831-727-1411,831-728-1511
CHAMPION PRODUCE,PARMA,ID,212006021,champion@spro.net,208-722-5800,208-722-5844
CHAMPION PRODUCE,BARNEGAT LIGHT,NJ,212008JGN,CPI@Championproduce.com,609-971-8430,609-971-8433
CHANNEL ISLAND FARMS,OXNARD,CA.,21200HULC,sales@cifarm.com,805-815-0398,805-815-0359
CHAPARRAL FRUIT SALES,SAN ANTONIO,TX.,21200PFE0,ironmike@chaparral-fruit.com,210-626-3600,210-626-1959
CHAPMAN FRUIT CO.,INC.,IMMOKALEE,21200LJTT,cfcfege@aol.com,239-657-3151,239-657-5897
CHAPPELL,PAT,BARNWELL,212005IG1,"patspeaches@barnwellsc,com",803-584-2565,803-584-3676
CHARBONNEAU,LUC,ST. LAURENT QC,21200JZR4,rbuffone@videotron.ca,514-337-3955,514-337-5866
CHASCO MARKETING,TERRELL,TX,21200PCSX,chuckeller2@aol.com,972-564-3726,972-564-4626
CHAZY ORCHARDS,INC.,CHAZY,21200LYJG,chazyapples.westelcom.com,518-846-7171,518-846-8171
CHELAN FRESH MARKET,CHELAN,WA.,21200W5G0,mikew@chelenfresh.com,509-682-3854,509-682-5768
CHENAIL FRUITS ET LEGUMES,MONTREAL,QC,21200KGZ6,info@chenail.ca,514-858-7540,514-858-7443
CHESSER,FRED S. & CO.,TEMPERANCEVILLE,21200XTTK,rscco@intercom.net,757-824-3921,757-824-0651
CHICO MANDARIN CO.,CHICO,CA.,21200EDZI,N/A,530-345-6741,530-345-6746
CHIEFTAIN HARVESTING,SALINAS,CA.,212008IQ6,weber@chieftainhar.com,831-757-3061,831-424-9475
CHIEF ORCHARDS PACKING,YAKIMA,WA.,212008IGJ,chiefllc@aol.com,509-996-8820,509-965-3886
CHIQUITA FRUPAC,CINCINNATI,OH.,21200EUH5,sshiveley@chiquita.com,513-784-8000,513-784-8030
CHOICE PRODUCE,THE,VERNON,21200THYE,N/A,323-231-0030,323-231-0330
CHRISTOPHER RANCH,GILROY,CA.,21200L6RG,garlicia@christopherranch.com,408-847-1100,408-847-5488
CHU FARMS,WIMAUMA,FL.,2120080VI,chufarms@mindspring.com,813-633-2228,813-634-3068
CHURCH BROTHERS,SALINAS,CA.,2120020GI,frs@churchbrothers.com,831-796-1000,831-796-1050
CIMINO BROTHERS PRODUCE,SALINAS,CA,212004EVS,vince@broccoli.net,831-751-9150,831-751-9160
CIRULI BROTHERS,TUBAC,AZ.,21200ZONK,info@cirulibrothers.com,520-281-9696,520-281-1473
CITROMEX INTER,LLC.,WESLACO,21200UJ6V,citromex@aol.com,956-973-2854,956-447-0609
CITRUS & CITRUS,INC.,RIVERSIDE,21200BJQ6,citruscitrus@earthlink.net,951-352-6595,951-352-6597
CITRUS COUNTRY GROWERS,DADE CITY,FL,21200NUBT,wayne@citruscountryfarms.com,352-518-0033,352-518-0879
CITRUS PLUS,INC.,RIVERSIDE,212005LAQ,N/A,951-352-6595,951-352-6597
CITRUSOURCE,INC.,LONG BEACH,2120033M8,tim@citrusource.com,562-433-8484,562-433-8433
CITY FOODS PRODUCE,MISSISSAUGA,ONTARIO,21200K0SL,lscala@cityfoodsproduce.com,905-677-2333,905-677-3205
CLASS PRODUCE GROWERS,JESSUP,MD,212005U58,bobclass@classproduce.com,301-483-9090,301-483-6477
CLASSIC FRUIT CO.,MADERA,CA.,21200W528,praggio@classicfruit.com,559-664-9400,559-644-1175
CLASSIC SALADS,LLC.,SALINAS,23120084V7,sales@classsicsalads.com,831-449-7100,831-449-8917
CLASSIE GROWERS,LLC,MYAKKA CITY,21200X8DE,classiegrowers@earthlink.net,941-322-0435,941-322-8396
CLAYTON PELLETIER,OCEANSIDE,CA.,212005NFX,claytonpelletier@sbcglobal.net,760-734-4543,760-734-4331
CLIFFORD PRODUCE SALES,INC.,RUTHVEN,21200QXE5,sales@cliffordproduce.com,519-326-3112,519-326-5332
COAST CITRUS DISTRIBUTORS,SAN DIEGO,CA.,21200NBT7,N/A,619-661-7950,619-661-7966
COAST PRODUCE CO.,INC.,LOS ANGELES,21200QATS,sales@coastproduce.com,213-955-4900,213-955-4949
COAST TO COAST PRODUCE,LLC.,CHESHIRE,21200KQXQ,MAILBOX@CTCPRODUCE,203-271-2006,203-271-2796
